frame,timestamp,confidence,success,gaze_angle_x,gaze_angle_y,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r
108,4.32,0.98,1,-0.131,0.28,-0.006,-0.023,0.275,0.064,0.0,0.65,0.0,0.13999999999999999,0.732,0.124,0.192,0.062,0.0,0.128,0.414,0.0,0.0,0.0,0.028000000000000004,0.442
109,4.36,0.98,1,-0.124,0.33799999999999997,-0.013000000000000001,-0.028999999999999998,0.27699999999999997,0.11200000000000002,0.0,0.674,0.0,0.1,0.622,0.10800000000000001,0.16999999999999998,0.048,0.0,0.11399999999999999,0.42800000000000005,0.0,0.0,0.0,0.046,0.5860000000000001
110,4.4,0.98,1,-0.114,0.252,-0.024,-0.03,0.27699999999999997,0.136,0.0,0.708,0.0,0.10600000000000001,0.644,0.086,0.174,0.038,0.0,0.11399999999999999,0.45199999999999996,0.0,0.0,0.0,0.046,0.52
111,4.44,0.98,1,-0.055999999999999994,0.248,-0.017,-0.022000000000000002,0.278,0.144,0.0,0.722,0.0,0.124,0.692,0.078,0.18,0.04,0.0,0.12,0.46399999999999997,0.0,0.0,0.0,0.06,0.4
112,4.48,0.98,1,-0.054000000000000006,0.233,-0.015,-0.015,0.27699999999999997,0.142,0.0,0.708,0.0,0.13799999999999998,0.73,0.066,0.178,0.046,0.0,0.11599999999999999,0.484,0.0,0.0,0.0,0.064,0.274
113,4.52,0.98,1,-0.052000000000000005,0.20600000000000002,-0.017,-0.008,0.27899999999999997,0.13999999999999999,0.0,0.686,0.0,0.136,0.714,0.05600000000000001,0.178,0.046,0.0,0.10600000000000001,0.48200000000000004,0.0,0.0,0.006,0.06999999999999999,0.178
114,4.56,0.98,1,-0.049,0.18600000000000003,-0.017,-0.004,0.278,0.136,0.0,0.666,0.0,0.128,0.678,0.041999999999999996,0.178,0.048,0.0,0.11200000000000002,0.47800000000000004,0.0,0.0,0.024,0.08,0.092
115,4.6,0.98,1,-0.039,0.175,-0.019,-0.002,0.276,0.136,0.0,0.658,0.0,0.124,0.626,0.022,0.188,0.05600000000000001,0.0,0.126,0.47000000000000003,0.0,0.0,0.038,0.086,0.032
116,4.64,0.98,1,-0.043,0.166,-0.018000000000000002,-0.003,0.27399999999999997,0.13999999999999999,0.0,0.6559999999999999,0.0,0.128,0.612,0.02,0.194,0.064,0.0,0.148,0.45199999999999996,0.0,0.0,0.05600000000000001,0.092,0.0
117,4.68,0.98,1,-0.048,0.16699999999999998,-0.013999999999999999,-0.001,0.271,0.132,0.0,0.674,0.0,0.13,0.61,0.022,0.20400000000000001,0.074,0.0,0.16,0.42800000000000005,0.0,0.0,0.06,0.074,0.0
118,4.72,0.98,1,-0.046,0.174,-0.005,0.002,0.26899999999999996,0.126,0.0,0.678,0.0,0.13799999999999998,0.638,0.03,0.21000000000000002,0.076,0.0,0.16,0.41,0.0,0.0,0.074,0.057999999999999996,0.0
119,4.76,0.98,1,-0.04,0.179,-0.002,0.004,0.268,0.118,0.0,0.678,0.0,0.136,0.6719999999999999,0.041999999999999996,0.20400000000000001,0.078,0.0,0.148,0.39,0.0,0.0,0.08,0.054000000000000006,0.0
120,4.8,0.98,1,-0.04,0.18,-0.002,0.004,0.268,0.11000000000000001,0.0,0.6639999999999999,0.0,0.13799999999999998,0.704,0.046,0.202,0.078,0.0,0.156,0.39,0.0,0.0,0.096,0.06,0.0
121,4.84,0.98,1,-0.045,0.175,-0.001,0.005,0.26899999999999996,0.10200000000000001,0.0,0.654,0.0,0.132,0.716,0.052000000000000005,0.192,0.078,0.0,0.16399999999999998,0.378,0.0,0.0,0.096,0.064,0.0
122,4.88,0.98,1,-0.049,0.174,-0.003,0.004,0.271,0.09,0.0,0.6519999999999999,0.0,0.134,0.6980000000000001,0.052000000000000005,0.202,0.08,0.0,0.16399999999999998,0.394,0.0,0.0,0.09,0.078,0.0
123,4.92,0.98,1,-0.049,0.172,-0.002,0.006,0.272,0.088,0.0,0.654,0.0,0.134,0.6719999999999999,0.052000000000000005,0.20800000000000002,0.09,0.0,0.136,0.396,0.0,0.0,0.088,0.08,0.0
124,4.96,0.98,1,-0.048,0.177,-0.004,0.006999999999999999,0.273,0.08199999999999999,0.0,0.6559999999999999,0.0,0.132,0.6559999999999999,0.038,0.21600000000000003,0.096,0.0,0.11599999999999999,0.358,0.0,0.0,0.10200000000000001,0.066,0.0
125,5.0,0.98,1,-0.057,0.175,-0.003,0.005,0.276,0.086,0.0,0.642,0.0,0.144,0.638,0.022,0.22400000000000003,0.10200000000000001,0.0,0.096,0.32999999999999996,0.0,0.0,0.11200000000000002,0.036,0.0
126,5.04,0.98,1,-0.065,0.195,0.002,0.004,0.27399999999999997,0.10400000000000001,0.0,0.624,0.0,0.148,0.624,0.008,0.22799999999999998,0.1,0.0,0.05600000000000001,0.288,0.0,0.0,0.11599999999999999,0.01,0.13799999999999998
127,5.08,0.98,1,-0.055999999999999994,0.268,0.003,-0.006999999999999999,0.272,0.10800000000000001,0.0,0.5860000000000001,0.0,0.162,0.5599999999999999,0.004,0.22999999999999998,0.098,0.05,0.022,0.238,0.002,0.0,0.128,0.034,0.32999999999999996
128,5.12,0.98,1,-0.081,0.299,0.004,-0.013000000000000001,0.27,0.10600000000000001,0.0,0.5660000000000001,0.0,0.178,0.528,0.004,0.21600000000000003,0.11000000000000001,0.156,0.0,0.156,0.038,0.0,0.152,0.046,0.508
129,5.16,0.98,1,-0.106,0.3,0.017,-0.009000000000000001,0.267,0.066,0.0,0.506,0.0,0.244,0.536,0.002,0.16999999999999998,0.182,0.23399999999999999,0.0,0.124,0.08,0.002,0.144,0.046,0.392
130,5.2,0.98,1,-0.076,0.262,0.045,0.013999999999999999,0.263,0.032,0.0,0.42400000000000004,0.0,0.302,0.5900000000000001,0.002,0.13,0.288,0.266,0.014000000000000002,0.148,0.096,0.014000000000000002,0.092,0.022,0.198
131,5.24,0.98,1,-0.057999999999999996,0.23399999999999999,0.042,0.018000000000000002,0.254,0.0,0.0,0.322,0.0,0.354,0.5900000000000001,0.0,0.118,0.394,0.262,0.032,0.194,0.06,0.038,0.03,0.0,0.022
132,5.28,0.98,1,-0.045,0.218,0.040999999999999995,0.022000000000000002,0.245,0.0,0.0,0.22799999999999998,0.0,0.374,0.532,0.0,0.134,0.45199999999999996,0.27,0.038,0.21600000000000003,0.02,0.064,0.002,0.0,0.0
133,5.32,0.98,1,-0.017,0.21600000000000003,0.04,0.026000000000000002,0.23199999999999998,0.0,0.0,0.152,0.0,0.398,0.5,0.0,0.15,0.49000000000000005,0.27999999999999997,0.024,0.22599999999999998,0.0,0.072,0.0,0.0,0.0
134,5.36,0.98,1,-0.002,0.215,0.037000000000000005,0.027999999999999997,0.222,0.06999999999999999,0.008,0.068,0.0,0.378,0.404,0.0,0.128,0.514,0.244,0.006,0.21200000000000002,0.0,0.048,0.0,0.0,0.0
135,5.4,0.98,1,-0.019,0.233,0.006999999999999999,0.019,0.212,0.182,0.041999999999999996,0.02,0.0,0.346,0.33199999999999996,0.0,0.126,0.518,0.21600000000000003,0.0,0.19,0.0,0.02,0.006,0.0,0.0
136,5.44,0.98,1,-0.026000000000000002,0.237,-0.0,0.017,0.207,0.312,0.08399999999999999,0.0,0.0,0.302,0.264,0.0,0.142,0.496,0.194,0.0,0.158,0.0,0.0,0.006,0.0,0.0
137,5.48,0.98,1,-0.022000000000000002,0.24,-0.002,0.018000000000000002,0.203,0.36,0.12,0.0,0.046,0.27999999999999997,0.288,0.0,0.16999999999999998,0.462,0.202,0.01,0.136,0.006,0.0,0.006,0.0,0.0
138,5.52,0.98,1,-0.022000000000000002,0.242,-0.001,0.017,0.203,0.346,0.11200000000000002,0.0,0.074,0.264,0.32799999999999996,0.0,0.194,0.42400000000000004,0.21000000000000002,0.012,0.122,0.018,0.002,0.0,0.0,0.0
139,5.56,0.98,1,-0.027000000000000003,0.23800000000000002,-0.003,0.013999999999999999,0.205,0.288,0.06999999999999999,0.0,0.074,0.256,0.368,0.0,0.192,0.392,0.21200000000000002,0.014000000000000002,0.10800000000000001,0.034,0.002,0.0,0.0,0.0
140,5.6,0.98,1,-0.021,0.228,-0.011000000000000001,0.009000000000000001,0.214,0.22000000000000003,0.026000000000000002,0.0,0.028000000000000004,0.272,0.40199999999999997,0.0,0.192,0.384,0.20800000000000002,0.01,0.09,0.036,0.002,0.014000000000000002,0.0,0.041999999999999996
141,5.64,0.98,1,-0.051,0.21899999999999997,-0.012,0.006999999999999999,0.226,0.154,0.0,0.0,0.0,0.294,0.392,0.0,0.184,0.392,0.242,0.008,0.066,0.03,0.0,0.046,0.008,0.244
142,5.68,0.98,1,-0.087,0.31,-0.02,0.005,0.244,0.08199999999999999,0.0,0.0,0.0,0.32,0.32999999999999996,0.0,0.20800000000000002,0.43200000000000005,0.286,0.006,0.048,0.018,0.0,0.118,0.008,0.47400000000000003
143,5.72,0.98,1,-0.12300000000000001,0.331,-0.015,0.01,0.263,0.032,0.0,0.0,0.0,0.356,0.33399999999999996,0.0,0.248,0.476,0.33199999999999996,0.008,0.04,0.008,0.0,0.238,0.008,0.616
144,5.76,0.98,1,-0.07400000000000001,0.305,0.01,0.013000000000000001,0.28,0.0,0.0,0.0,0.0,0.41200000000000003,0.398,0.0,0.308,0.558,0.36,0.01,0.036,0.004,0.0,0.386,0.028000000000000004,0.46799999999999997
145,5.8,0.98,1,-0.073,0.24,0.034,0.022000000000000002,0.297,0.0,0.0,0.0,0.0,0.472,0.49000000000000005,0.0,0.34199999999999997,0.622,0.376,0.01,0.034,0.0,0.0,0.48200000000000004,0.054000000000000006,0.236
146,5.84,0.98,1,-0.071,0.23,0.046,0.024,0.302,0.0,0.0,0.0,0.0,0.51,0.54,0.0,0.362,0.682,0.38,0.002,0.024,0.0,0.0,0.51,0.072,0.054000000000000006
147,5.88,0.98,1,-0.077,0.23199999999999998,0.051,0.023,0.302,0.0,0.0,0.0,0.0,0.52,0.532,0.0,0.358,0.6900000000000001,0.366,0.0,0.018,0.0,0.0,0.49400000000000005,0.05600000000000001,0.0
148,5.92,0.98,1,-0.07200000000000001,0.23,0.055999999999999994,0.026000000000000002,0.301,0.0,0.0,0.0,0.0,0.528,0.53,0.0,0.36,0.696,0.358,0.0,0.016,0.0,0.0,0.49000000000000005,0.044,0.0
149,5.96,0.98,1,-0.071,0.231,0.057,0.027000000000000003,0.3,0.0,0.0,0.0,0.0,0.522,0.496,0.0,0.36,0.696,0.352,0.0,0.028000000000000004,0.0,0.0,0.484,0.04,0.0
150,6.0,0.98,1,-0.075,0.233,0.053,0.035,0.301,0.0,0.0,0.0,0.0,0.526,0.472,0.0,0.368,0.6940000000000001,0.34199999999999997,0.0,0.024,0.0,0.0,0.5,0.046,0.0
151,6.04,0.98,1,-0.07400000000000001,0.235,0.049,0.035,0.302,0.0,0.0,0.0,0.0,0.518,0.476,0.0,0.372,0.6940000000000001,0.33799999999999997,0.0,0.022,0.0,0.0,0.508,0.046,0.0
152,6.08,0.98,1,-0.07400000000000001,0.231,0.047,0.035,0.3,0.0,0.0,0.0,0.0,0.52,0.492,0.0,0.384,0.6900000000000001,0.34199999999999997,0.002,0.026000000000000002,0.0,0.0,0.524,0.06,0.0
153,6.12,0.98,1,-0.07200000000000001,0.22699999999999998,0.045,0.035,0.299,0.0,0.0,0.0,0.0,0.518,0.51,0.0,0.372,0.6839999999999999,0.348,0.002,0.034,0.0,0.0,0.526,0.072,0.0
154,6.16,0.98,1,-0.071,0.226,0.045,0.035,0.297,0.0,0.0,0.0,0.0,0.514,0.522,0.0,0.37,0.674,0.34199999999999997,0.002,0.038,0.0,0.0,0.522,0.066,0.0
155,6.2,0.98,1,-0.071,0.226,0.043,0.035,0.299,0.0,0.0,0.0,0.0,0.51,0.54,0.0,0.358,0.6639999999999999,0.34199999999999997,0.0,0.05,0.0,0.0,0.518,0.05600000000000001,0.0
156,6.24,0.98,1,-0.073,0.225,0.043,0.034,0.3,0.0,0.0,0.0,0.0,0.508,0.562,0.0,0.354,0.654,0.344,0.0,0.054000000000000006,0.0,0.0,0.514,0.036,0.0
157,6.28,0.98,1,-0.07,0.225,0.043,0.034,0.304,0.0,0.0,0.0,0.0,0.508,0.576,0.0,0.344,0.648,0.33399999999999996,0.0,0.052000000000000005,0.0,0.0,0.514,0.028000000000000004,0.0
158,6.32,0.98,1,-0.073,0.23,0.046,0.034,0.305,0.0,0.0,0.0,0.0,0.51,0.5980000000000001,0.0,0.33799999999999997,0.642,0.318,0.0,0.03,0.0,0.0,0.52,0.008,0.0
159,6.36,0.98,1,-0.07200000000000001,0.22899999999999998,0.045,0.035,0.307,0.0,0.0,0.0,0.0,0.506,0.596,0.0,0.33999999999999997,0.648,0.298,0.0,0.022,0.0,0.0,0.522,0.0,0.0
160,6.4,0.98,1,-0.078,0.225,0.045,0.035,0.31,0.0,0.0,0.0,0.0,0.508,0.6,0.0,0.34199999999999997,0.646,0.29,0.0,0.014000000000000002,0.0,0.0,0.53,0.004,0.0
161,6.44,0.98,1,-0.078,0.22399999999999998,0.040999999999999995,0.032,0.31,0.0,0.0,0.0,0.0,0.51,0.5900000000000001,0.0,0.35,0.6519999999999999,0.292,0.0,0.022,0.0,0.0,0.526,0.004,0.0
162,6.48,0.98,1,-0.077,0.226,0.043,0.033,0.309,0.0,0.0,0.0,0.0,0.516,0.608,0.0,0.348,0.646,0.302,0.0,0.028000000000000004,0.0,0.0,0.528,0.004,0.0
163,6.52,0.98,1,-0.069,0.23,0.045,0.036000000000000004,0.306,0.0,0.0,0.0,0.0,0.518,0.5940000000000001,0.0,0.352,0.646,0.312,0.0,0.03,0.0,0.0,0.53,0.0,0.0
164,6.56,0.98,1,-0.071,0.235,0.045,0.037000000000000005,0.303,0.0,0.0,0.0,0.0,0.514,0.5780000000000001,0.0,0.344,0.64,0.3,0.0,0.024,0.0,0.0,0.532,0.0,0.0
165,6.6,0.98,1,-0.071,0.23,0.038,0.035,0.299,0.0,0.0,0.0,0.0,0.506,0.5559999999999999,0.0,0.33999999999999997,0.638,0.286,0.0,0.016,0.0,0.0,0.518,0.0,0.0
166,6.64,0.98,1,-0.065,0.235,0.039,0.037000000000000005,0.295,0.0,0.0,0.0,0.0,0.496,0.534,0.0,0.32799999999999996,0.636,0.268,0.0,0.01,0.0,0.0,0.51,0.0,0.0
167,6.68,0.98,1,-0.067,0.231,0.037000000000000005,0.037000000000000005,0.292,0.0,0.0,0.0,0.0,0.49000000000000005,0.544,0.0,0.32999999999999996,0.636,0.27,0.002,0.002,0.0,0.0,0.508,0.0,0.0
168,6.72,0.98,1,-0.066,0.233,0.037000000000000005,0.037000000000000005,0.29100000000000004,0.0,0.0,0.0,0.0,0.49000000000000005,0.534,0.0,0.33399999999999996,0.636,0.266,0.002,0.01,0.0,0.0,0.52,0.0,0.0
169,6.76,0.98,1,-0.067,0.23399999999999999,0.036000000000000004,0.037000000000000005,0.29100000000000004,0.0,0.0,0.0,0.0,0.496,0.544,0.0,0.348,0.632,0.27,0.002,0.016,0.0,0.0,0.526,0.0,0.0
170,6.8,0.98,1,-0.07,0.233,0.037000000000000005,0.036000000000000004,0.293,0.0,0.0,0.0,0.0,0.5,0.536,0.0,0.352,0.63,0.27999999999999997,0.0,0.026000000000000002,0.0,0.0,0.534,0.002,0.0
171,6.84,0.98,1,-0.067,0.23600000000000002,0.038,0.037000000000000005,0.293,0.0,0.0,0.0,0.0,0.504,0.558,0.0,0.352,0.626,0.286,0.0,0.02,0.0,0.0,0.54,0.002,0.0
172,6.88,0.98,1,-0.068,0.23600000000000002,0.038,0.037000000000000005,0.293,0.0,0.0,0.0,0.0,0.502,0.572,0.0,0.34199999999999997,0.622,0.29,0.0,0.016,0.0,0.0,0.534,0.002,0.0
173,6.92,0.98,1,-0.068,0.233,0.039,0.039,0.293,0.0,0.0,0.0,0.0,0.508,0.548,0.0,0.344,0.622,0.284,0.008,0.012,0.0,0.0,0.54,0.006,0.0
174,6.96,0.98,1,-0.067,0.23199999999999998,0.04,0.040999999999999995,0.294,0.0,0.0,0.0,0.0,0.506,0.538,0.0,0.33199999999999996,0.616,0.288,0.008,0.02,0.0,0.0,0.546,0.006,0.0
175,7.0,0.98,1,-0.069,0.22899999999999998,0.04,0.039,0.295,0.0,0.0,0.0,0.0,0.512,0.518,0.0,0.33599999999999997,0.614,0.272,0.008,0.028000000000000004,0.0,0.0,0.554,0.01,0.0
176,7.04,0.98,1,-0.071,0.231,0.038,0.036000000000000004,0.29600000000000004,0.0,0.0,0.0,0.0,0.506,0.548,0.0,0.33799999999999997,0.62,0.268,0.0,0.034,0.0,0.0,0.546,0.006,0.0
177,7.08,0.98,1,-0.071,0.233,0.039,0.037000000000000005,0.29600000000000004,0.0,0.0,0.0,0.0,0.51,0.55,0.0,0.356,0.626,0.26,0.0,0.032,0.0,0.0,0.55,0.006,0.0
178,7.12,0.98,1,-0.068,0.23,0.039,0.035,0.29600000000000004,0.0,0.0,0.0,0.0,0.504,0.55,0.0,0.348,0.626,0.272,0.0,0.03,0.0,0.0,0.5519999999999999,0.026000000000000002,0.0
179,7.16,0.98,1,-0.068,0.23,0.039,0.034,0.295,0.0,0.0,0.0,0.0,0.49800000000000005,0.5519999999999999,0.0,0.346,0.622,0.268,0.0,0.018,0.0,0.0,0.5559999999999999,0.036,0.0
180,7.2,0.98,1,-0.067,0.22699999999999998,0.038,0.032,0.29600000000000004,0.0,0.0,0.006,0.0,0.5,0.5559999999999999,0.0,0.348,0.624,0.268,0.0,0.006,0.0,0.0,0.548,0.05,0.0
181,7.24,0.98,1,-0.064,0.23,0.037000000000000005,0.031,0.297,0.0,0.0,0.008,0.0,0.504,0.572,0.0,0.348,0.628,0.27,0.004,0.002,0.0,0.0,0.5519999999999999,0.038,0.0
182,7.28,0.98,1,-0.063,0.22899999999999998,0.037000000000000005,0.031,0.297,0.0,0.0,0.008,0.0,0.508,0.568,0.0,0.348,0.63,0.274,0.004,0.002,0.0,0.0,0.5559999999999999,0.041999999999999996,0.0
183,7.32,0.98,1,-0.066,0.231,0.037000000000000005,0.03,0.298,0.0,0.0,0.002,0.0,0.502,0.5599999999999999,0.0,0.32799999999999996,0.626,0.27,0.004,0.004,0.0,0.0,0.548,0.038,0.0
184,7.36,0.98,1,-0.063,0.225,0.037000000000000005,0.03,0.294,0.0,0.0,0.0,0.0,0.5,0.538,0.0,0.33799999999999997,0.626,0.254,0.008,0.008,0.0,0.0,0.538,0.026000000000000002,0.0
185,7.4,0.98,1,-0.067,0.222,0.036000000000000004,0.028999999999999998,0.297,0.0,0.0,0.0,0.0,0.49800000000000005,0.542,0.0,0.33399999999999996,0.622,0.262,0.012,0.008,0.0,0.0,0.538,0.014000000000000002,0.0
186,7.44,0.98,1,-0.064,0.225,0.037000000000000005,0.031,0.29600000000000004,0.0,0.0,0.0,0.0,0.49800000000000005,0.544,0.0,0.33799999999999997,0.624,0.248,0.012,0.006,0.0,0.0,0.554,0.012,0.0
187,7.48,0.98,1,-0.065,0.226,0.036000000000000004,0.034,0.29600000000000004,0.0,0.0,0.0,0.0,0.496,0.554,0.0,0.32799999999999996,0.624,0.25,0.006,0.006,0.0,0.0,0.558,0.02,0.0
188,7.52,0.98,1,-0.063,0.225,0.035,0.033,0.295,0.0,0.0,0.0,0.0,0.488,0.536,0.0,0.32799999999999996,0.638,0.22400000000000003,0.002,0.002,0.0,0.0,0.546,0.04,0.0
189,7.56,0.98,1,-0.059000000000000004,0.22899999999999998,0.034,0.036000000000000004,0.297,0.0,0.0,0.0,0.0,0.476,0.522,0.0,0.32,0.646,0.238,0.0,0.002,0.0,0.0,0.532,0.062,0.0
190,7.6,0.98,1,-0.061,0.222,0.031,0.034,0.298,0.004,0.0,0.0,0.0,0.46399999999999997,0.508,0.0,0.316,0.658,0.25,0.0,0.002,0.0,0.0,0.524,0.072,0.0
191,7.64,0.98,1,-0.064,0.22699999999999998,0.028999999999999998,0.033,0.3,0.008,0.0,0.0,0.0,0.45599999999999996,0.48600000000000004,0.0,0.308,0.6679999999999999,0.27799999999999997,0.002,0.004,0.0,0.0,0.53,0.08,0.0
192,7.68,0.98,1,-0.059000000000000004,0.23399999999999999,0.032,0.036000000000000004,0.297,0.05600000000000001,0.0,0.0,0.0,0.44800000000000006,0.43600000000000005,0.0,0.302,0.6719999999999999,0.31,0.002,0.004,0.0,0.0,0.52,0.074,0.0
193,7.72,0.98,1,-0.052000000000000005,0.237,0.03,0.038,0.297,0.15,0.0,0.0,0.0,0.42000000000000004,0.36,0.0,0.274,0.6599999999999999,0.314,0.002,0.014000000000000002,0.0,0.0,0.504,0.06999999999999999,0.0
194,7.76,0.98,1,-0.046,0.261,0.02,0.034,0.29600000000000004,0.274,0.0,0.0,0.0,0.39,0.314,0.0,0.26,0.616,0.324,0.0,0.016,0.0,0.0,0.476,0.054000000000000006,0.0
195,7.8,0.98,1,-0.051,0.268,0.018000000000000002,0.031,0.289,0.364,0.016,0.0,0.0,0.362,0.294,0.0,0.26,0.5599999999999999,0.32799999999999996,0.0,0.038,0.006,0.0,0.418,0.06,0.018
196,7.84,0.98,1,-0.076,0.282,0.015,0.027000000000000003,0.282,0.41200000000000003,0.06,0.0,0.01,0.36,0.352,0.0,0.29,0.514,0.354,0.0,0.06999999999999999,0.006,0.0,0.374,0.08,0.034
197,7.88,0.98,1,-0.073,0.294,0.019,0.028999999999999998,0.276,0.41600000000000004,0.09,0.0,0.01,0.35,0.358,0.0,0.288,0.49000000000000005,0.356,0.0,0.10600000000000001,0.006,0.0,0.34199999999999997,0.096,0.052000000000000005
198,7.92,0.98,1,-0.059000000000000004,0.278,0.024,0.035,0.264,0.42400000000000004,0.128,0.0,0.08,0.322,0.366,0.0,0.27799999999999997,0.48200000000000004,0.346,0.0,0.11399999999999999,0.0,0.0,0.348,0.098,0.036
199,7.96,0.98,1,-0.036000000000000004,0.301,0.027999999999999997,0.043,0.247,0.42400000000000004,0.122,0.0,0.15,0.284,0.306,0.0,0.25,0.47400000000000003,0.31,0.0,0.072,0.0,0.0,0.366,0.11000000000000001,0.018
200,8.0,0.98,1,-0.046,0.305,0.025,0.044000000000000004,0.24,0.42400000000000004,0.10600000000000001,0.0,0.23199999999999998,0.264,0.242,0.0,0.236,0.472,0.3,0.0,0.032,0.0,0.0,0.392,0.12,0.0
201,8.04,0.98,1,-0.055999999999999994,0.311,0.018000000000000002,0.047,0.23399999999999999,0.42000000000000004,0.098,0.0,0.266,0.264,0.194,0.0,0.22200000000000003,0.462,0.27999999999999997,0.0,0.0,0.012,0.0,0.42000000000000004,0.144,0.0
202,8.08,0.98,1,-0.059000000000000004,0.318,0.006999999999999999,0.049,0.228,0.422,0.06999999999999999,0.0,0.284,0.264,0.126,0.0,0.22400000000000003,0.45199999999999996,0.29,0.0,0.0,0.034,0.0,0.422,0.146,0.0
203,8.12,0.98,1,-0.053,0.322,0.002,0.054000000000000006,0.222,0.42400000000000004,0.057999999999999996,0.0,0.306,0.27,0.10400000000000001,0.0,0.22000000000000003,0.438,0.268,0.0,0.0,0.062,0.0,0.43200000000000005,0.162,0.0
204,8.16,0.98,1,-0.045,0.32,-0.013999999999999999,0.06,0.213,0.42800000000000005,0.012,0.0,0.306,0.27,0.08,0.0,0.22200000000000003,0.42800000000000005,0.26,0.0,0.0,0.078,0.0,0.43200000000000005,0.15,0.0
205,8.2,0.98,1,-0.043,0.327,-0.017,0.062,0.21,0.434,0.0,0.0,0.32,0.27,0.094,0.0,0.21600000000000003,0.426,0.262,0.0,0.0,0.096,0.0,0.446,0.13999999999999999,0.0
206,8.24,0.98,1,-0.040999999999999995,0.326,-0.019,0.063,0.20600000000000002,0.454,0.006,0.0,0.32,0.264,0.10600000000000001,0.0,0.23199999999999998,0.42000000000000004,0.27599999999999997,0.0,0.0,0.11599999999999999,0.0,0.434,0.118,0.0
207,8.28,0.98,1,-0.038,0.33,-0.02,0.066,0.204,0.462,0.02,0.0,0.288,0.26,0.11000000000000001,0.0,0.22799999999999998,0.41,0.3,0.0,0.0,0.122,0.0,0.43,0.118,0.0
208,8.32,0.98,1,-0.037000000000000005,0.327,-0.021,0.064,0.201,0.462,0.046,0.0,0.268,0.248,0.086,0.0,0.21800000000000003,0.388,0.296,0.0,0.0,0.11000000000000001,0.0,0.42400000000000004,0.11200000000000002,0.0
209,8.36,0.98,1,-0.031,0.324,-0.018000000000000002,0.059000000000000004,0.19899999999999998,0.454,0.062,0.0,0.23399999999999999,0.22999999999999998,0.052000000000000005,0.0,0.19,0.37,0.284,0.0,0.0,0.09,0.0,0.41600000000000004,0.128,0.0
210,8.4,0.98,1,-0.026000000000000002,0.318,-0.011000000000000001,0.055999999999999994,0.19899999999999998,0.45999999999999996,0.064,0.0,0.254,0.22599999999999998,0.03,0.0,0.172,0.368,0.264,0.0,0.0,0.086,0.0,0.41200000000000003,0.13999999999999999,0.0
211,8.44,0.98,1,-0.027000000000000003,0.32,-0.006,0.052000000000000005,0.2,0.45199999999999996,0.057999999999999996,0.0,0.268,0.236,0.054000000000000006,0.0,0.156,0.382,0.264,0.0,0.0,0.088,0.0,0.40800000000000003,0.148,0.0
212,8.48,0.98,1,-0.022000000000000002,0.316,-0.008,0.048,0.204,0.45199999999999996,0.04,0.0,0.312,0.246,0.06,0.0,0.156,0.396,0.258,0.0,0.0,0.08399999999999999,0.0,0.40599999999999997,0.156,0.0
213,8.52,0.98,1,-0.025,0.321,-0.006999999999999999,0.046,0.207,0.438,0.04,0.0,0.34199999999999997,0.242,0.078,0.0,0.16599999999999998,0.40599999999999997,0.256,0.0,0.0,0.072,0.0,0.404,0.156,0.0
214,8.56,0.98,1,-0.027000000000000003,0.318,-0.008,0.04,0.20800000000000002,0.438,0.036,0.0,0.356,0.242,0.062,0.0,0.16999999999999998,0.41200000000000003,0.258,0.0,0.0,0.05600000000000001,0.0,0.4,0.178,0.0
215,8.6,0.98,1,-0.025,0.32,-0.006,0.042,0.209,0.44000000000000006,0.052000000000000005,0.0,0.356,0.248,0.078,0.0,0.16999999999999998,0.42000000000000004,0.272,0.0,0.0,0.05,0.0,0.40800000000000003,0.186,0.0
216,8.64,0.98,1,-0.02,0.319,-0.001,0.040999999999999995,0.20800000000000002,0.434,0.05600000000000001,0.0,0.348,0.246,0.06999999999999999,0.0,0.174,0.426,0.292,0.0,0.0,0.041999999999999996,0.0,0.40599999999999997,0.19,0.0
217,8.68,0.98,1,-0.025,0.315,-0.002,0.04,0.209,0.42000000000000004,0.04,0.0,0.348,0.236,0.062,0.0,0.174,0.426,0.288,0.0,0.0,0.054000000000000006,0.0,0.404,0.194,0.0
218,8.72,0.98,1,-0.024,0.313,-0.002,0.04,0.21100000000000002,0.40199999999999997,0.038,0.0,0.33999999999999997,0.22999999999999998,0.052000000000000005,0.0,0.162,0.42400000000000004,0.288,0.0,0.0,0.066,0.0,0.396,0.188,0.0
219,8.76,0.98,1,-0.027999999999999997,0.319,0.001,0.039,0.213,0.396,0.04,0.0,0.348,0.22599999999999998,0.078,0.0,0.142,0.418,0.272,0.0,0.0,0.076,0.0,0.396,0.186,0.0
220,8.8,0.98,1,-0.027999999999999997,0.32,0.0,0.038,0.214,0.392,0.04,0.0,0.354,0.22599999999999998,0.08199999999999999,0.0,0.13799999999999998,0.414,0.272,0.0,0.0,0.064,0.0,0.392,0.182,0.0
221,8.84,0.98,1,-0.026000000000000002,0.318,0.001,0.037000000000000005,0.215,0.394,0.024,0.0,0.374,0.22400000000000003,0.098,0.0,0.13999999999999999,0.40800000000000003,0.264,0.0,0.0,0.05,0.0,0.39,0.186,0.0
