frame,timestamp,confidence,success,gaze_angle_x,gaze_angle_y,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r
108,4.32,0.98,1,0.295,0.198,0.03,-0.278,-0.077,0.048,0.0,0.0,0.0,0.024,0.098,0.046,0.0,0.094,0.16999999999999998,0.0,0.124,0.0,0.0,0.074,0.014000000000000002,0.074
109,4.36,0.98,1,0.294,0.19,0.025,-0.273,-0.076,0.054000000000000006,0.006,0.0,0.0,0.036,0.128,0.064,0.0,0.10600000000000001,0.21800000000000003,0.0,0.096,0.0,0.0,0.06,0.004,0.08199999999999999
110,4.4,0.98,1,0.29600000000000004,0.18899999999999997,0.027000000000000003,-0.27,-0.07200000000000001,0.05600000000000001,0.006,0.0,0.0,0.052000000000000005,0.122,0.09,0.0,0.12,0.252,0.0,0.046,0.008,0.0,0.057999999999999996,0.0,0.074
111,4.44,0.98,1,0.28600000000000003,0.191,0.021,-0.272,-0.07,0.066,0.006,0.0,0.0,0.062,0.10600000000000001,0.11000000000000001,0.0,0.124,0.288,0.0,0.028000000000000004,0.008,0.0,0.074,0.0,0.064
112,4.48,0.98,1,0.28600000000000003,0.184,0.012,-0.264,-0.067,0.057999999999999996,0.0,0.0,0.0,0.062,0.10600000000000001,0.132,0.0,0.124,0.3,0.0,0.03,0.01,0.0,0.08,0.0,0.046
113,4.52,0.98,1,0.289,0.182,0.012,-0.267,-0.064,0.062,0.008,0.0,0.0,0.054000000000000006,0.098,0.132,0.0,0.10600000000000001,0.294,0.0,0.046,0.002,0.0,0.086,0.0,0.044
114,4.56,0.98,1,0.297,0.196,0.021,-0.27399999999999997,-0.061,0.052000000000000005,0.008,0.0,0.0,0.034,0.08199999999999999,0.13799999999999998,0.0,0.068,0.248,0.0,0.092,0.002,0.012,0.052000000000000005,0.004,0.044
115,4.6,0.98,1,0.28800000000000003,0.19,0.009000000000000001,-0.27,-0.06,0.044,0.008,0.0,0.0,0.014000000000000002,0.08,0.124,0.0,0.028000000000000004,0.184,0.0,0.184,0.0,0.062,0.028000000000000004,0.03,0.048
116,4.64,0.98,1,0.292,0.17600000000000002,-0.022000000000000002,-0.255,-0.063,0.04,0.0,0.0,0.0,0.0,0.092,0.10600000000000001,0.002,0.0,0.162,0.0,0.304,0.0,0.12,0.0,0.086,0.048
117,4.68,0.98,1,0.294,0.17600000000000002,-0.018000000000000002,-0.259,-0.06,0.044,0.0,0.0,0.006,0.0,0.12,0.072,0.022,0.002,0.142,0.0,0.33999999999999997,0.0,0.134,0.0,0.15,0.041999999999999996
118,4.72,0.98,1,0.3,0.17,-0.018000000000000002,-0.265,-0.061,0.05,0.0,0.0,0.006,0.01,0.134,0.052000000000000005,0.022,0.008,0.132,0.0,0.266,0.0,0.086,0.002,0.16,0.04
119,4.76,0.98,1,0.306,0.171,-0.013000000000000001,-0.26899999999999996,-0.061,0.052000000000000005,0.002,0.0,0.006,0.022,0.13,0.054000000000000006,0.018,0.04,0.13,0.0,0.144,0.0,0.028000000000000004,0.038,0.12,0.036
120,4.8,0.98,1,0.305,0.192,0.028999999999999998,-0.273,-0.049,0.046,0.002,0.0,0.0,0.034,0.152,0.074,0.0,0.08,0.18,0.0,0.057999999999999996,0.014000000000000002,0.002,0.064,0.052000000000000005,0.04
121,4.84,0.98,1,0.313,0.187,0.028999999999999998,-0.278,-0.053,0.044,0.002,0.0,0.0,0.034,0.146,0.092,0.0,0.11399999999999999,0.256,0.0,0.026000000000000002,0.014000000000000002,0.01,0.076,0.016,0.04
122,4.88,0.98,1,0.31,0.188,0.027000000000000003,-0.27399999999999997,-0.055,0.044,0.0,0.0,0.0,0.036,0.156,0.11000000000000001,0.0,0.13,0.296,0.0,0.01,0.024,0.012,0.046,0.0,0.04
123,4.92,0.98,1,0.308,0.188,0.027000000000000003,-0.273,-0.057,0.036,0.0,0.0,0.0,0.046,0.16,0.13,0.0,0.134,0.31,0.0,0.006,0.01,0.018,0.026000000000000002,0.0,0.036
124,4.96,0.98,1,0.303,0.188,0.018000000000000002,-0.27,-0.059000000000000004,0.032,0.0,0.0,0.0,0.06,0.16399999999999998,0.142,0.0,0.13799999999999998,0.306,0.0,0.006,0.01,0.01,0.048,0.01,0.034
125,5.0,0.98,1,0.298,0.183,0.013000000000000001,-0.268,-0.06,0.032,0.0,0.0,0.026000000000000002,0.062,0.184,0.156,0.0,0.13,0.272,0.0,0.01,0.0,0.008,0.10400000000000001,0.04,0.024
126,5.04,0.98,1,0.301,0.177,0.002,-0.266,-0.065,0.044,0.0,0.0,0.038,0.064,0.176,0.16399999999999998,0.0,0.122,0.248,0.0,0.004,0.0,0.0,0.16799999999999998,0.08399999999999999,0.028000000000000004
127,5.08,0.98,1,0.3,0.17300000000000001,-0.002,-0.264,-0.063,0.05,0.0,0.0,0.041999999999999996,0.078,0.18,0.16,0.002,0.126,0.23399999999999999,0.0,0.022,0.006,0.0,0.198,0.098,0.13999999999999999
128,5.12,0.98,1,0.313,0.22899999999999998,0.019,-0.276,-0.055,0.048,0.002,0.0,0.016,0.10400000000000001,0.174,0.13999999999999999,0.006,0.146,0.256,0.002,0.028000000000000004,0.006,0.0,0.21000000000000002,0.088,0.274
129,5.16,0.98,1,0.33,0.244,0.036000000000000004,-0.27699999999999997,-0.045,0.03,0.002,0.0,0.004,0.118,0.18,0.122,0.014000000000000002,0.16399999999999998,0.258,0.01,0.036,0.006,0.0,0.2,0.066,0.36
130,5.2,0.98,1,0.322,0.222,0.055999999999999994,-0.26899999999999996,-0.023,0.026000000000000002,0.002,0.0,0.0,0.11200000000000002,0.174,0.11200000000000002,0.02,0.16599999999999998,0.248,0.022,0.022,0.0,0.0,0.196,0.072,0.27599999999999997
131,5.24,0.98,1,0.301,0.225,0.069,-0.267,-0.01,0.032,0.0,0.0,0.0,0.078,0.154,0.096,0.018,0.156,0.202,0.018,0.022,0.0,0.0,0.188,0.074,0.154
132,5.28,0.98,1,0.303,0.21600000000000003,0.084,-0.26899999999999996,0.003,0.09,0.014000000000000002,0.0,0.02,0.04,0.096,0.05600000000000001,0.01,0.134,0.13,0.036,0.044,0.0,0.0,0.184,0.074,0.054000000000000006
133,5.32,0.98,1,0.312,0.191,0.051,-0.268,-0.002,0.194,0.05600000000000001,0.0,0.06,0.01,0.072,0.022,0.012,0.10200000000000001,0.05600000000000001,0.046,0.04,0.0,0.0,0.22200000000000003,0.11200000000000002,0.014000000000000002
134,5.36,0.98,1,0.315,0.182,0.051,-0.263,0.006999999999999999,0.288,0.11000000000000001,0.0,0.12,0.0,0.08199999999999999,0.0,0.03,0.066,0.012,0.046,0.03,0.0,0.0,0.282,0.16999999999999998,0.0
135,5.4,0.98,1,0.325,0.18899999999999997,0.061,-0.26899999999999996,0.013999999999999999,0.352,0.154,0.0,0.156,0.0,0.12,0.0,0.044,0.052000000000000005,0.0,0.02,0.0,0.0,0.0,0.348,0.23199999999999998,0.0
136,5.44,0.98,1,0.319,0.187,0.066,-0.27399999999999997,0.02,0.344,0.148,0.0,0.174,0.0,0.128,0.0,0.036,0.054000000000000006,0.0,0.0,0.0,0.0,0.0,0.348,0.246,0.0
137,5.48,0.98,1,0.32299999999999995,0.191,0.068,-0.28,0.024,0.344,0.142,0.0,0.176,0.0,0.11399999999999999,0.0,0.018,0.066,0.0,0.01,0.0,0.0,0.0,0.33999999999999997,0.22200000000000003,0.0
138,5.52,0.98,1,0.324,0.20199999999999999,0.098,-0.28800000000000003,0.031,0.32599999999999996,0.142,0.0,0.16399999999999998,0.0,0.094,0.0,0.016,0.078,0.016,0.028000000000000004,0.0,0.0,0.0,0.31,0.18,0.0
139,5.56,0.98,1,0.32799999999999996,0.2,0.095,-0.292,0.027999999999999997,0.314,0.13999999999999999,0.0,0.178,0.0,0.08,0.0,0.02,0.09,0.022,0.05,0.0,0.0,0.0,0.3,0.13799999999999998,0.0
140,5.6,0.98,1,0.321,0.196,0.086,-0.29,0.02,0.274,0.13,0.0,0.16399999999999998,0.0,0.057999999999999996,0.0,0.028000000000000004,0.088,0.05,0.048,0.022,0.0,0.0,0.23399999999999999,0.128,0.0
141,5.64,0.98,1,0.312,0.184,0.053,-0.28600000000000003,0.002,0.244,0.128,0.0,0.158,0.0,0.04,0.0,0.022,0.08399999999999999,0.074,0.06999999999999999,0.046,0.0,0.0,0.174,0.136,0.0
142,5.68,0.98,1,0.319,0.174,0.036000000000000004,-0.289,-0.013000000000000001,0.22799999999999998,0.144,0.0,0.132,0.0,0.032,0.0,0.018,0.078,0.118,0.08,0.057999999999999996,0.0,0.0,0.136,0.158,0.0
143,5.72,0.98,1,0.322,0.174,0.036000000000000004,-0.293,-0.022000000000000002,0.20400000000000001,0.11000000000000001,0.0,0.132,0.0,0.018,0.0,0.01,0.086,0.10600000000000001,0.098,0.036,0.0,0.0,0.16599999999999998,0.174,0.0
144,5.76,0.98,1,0.324,0.171,0.044000000000000004,-0.295,-0.023,0.20600000000000002,0.072,0.0,0.176,0.01,0.016,0.012,0.006,0.096,0.066,0.086,0.012,0.0,0.0,0.242,0.174,0.0
145,5.8,0.98,1,0.32299999999999995,0.196,0.079,-0.295,-0.016,0.202,0.04,0.0,0.21200000000000002,0.012,0.018,0.018,0.006,0.10600000000000001,0.026000000000000002,0.074,0.0,0.0,0.0,0.3,0.16999999999999998,0.0
146,5.84,0.98,1,0.319,0.18899999999999997,0.07400000000000001,-0.292,-0.021,0.192,0.05,0.0,0.236,0.012,0.018,0.018,0.004,0.092,0.05600000000000001,0.05600000000000001,0.018,0.0,0.0,0.25,0.16399999999999998,0.0
147,5.88,0.98,1,0.318,0.172,0.031,-0.287,-0.039,0.15,0.03,0.0,0.2,0.002,0.03,0.016,0.0,0.10200000000000001,0.11399999999999999,0.054000000000000006,0.022,0.0,0.0,0.198,0.128,0.0
148,5.92,0.98,1,0.319,0.21100000000000002,0.095,-0.289,-0.02,0.10600000000000001,0.024,0.0,0.172,0.0,0.044,0.032,0.0,0.10200000000000001,0.174,0.06999999999999999,0.026000000000000002,0.0,0.0,0.132,0.074,0.0
149,5.96,0.98,1,0.316,0.22,0.105,-0.28800000000000003,-0.02,0.08399999999999999,0.008,0.0,0.142,0.0,0.062,0.038,0.0,0.118,0.174,0.10200000000000001,0.008,0.0,0.0,0.144,0.018,0.0
150,6.0,0.98,1,0.315,0.222,0.11,-0.285,-0.018000000000000002,0.062,0.008,0.0,0.11200000000000002,0.0,0.06999999999999999,0.03,0.0,0.10600000000000001,0.128,0.10400000000000001,0.002,0.0,0.0,0.158,0.0,0.0
151,6.04,0.98,1,0.315,0.228,0.11699999999999999,-0.27899999999999997,-0.015,0.034,0.0,0.0,0.066,0.0,0.052000000000000005,0.01,0.0,0.088,0.057999999999999996,0.06999999999999999,0.0,0.0,0.0,0.124,0.03,0.0
152,6.08,0.98,1,0.311,0.203,0.064,-0.271,-0.026000000000000002,0.012,0.0,0.0,0.04,0.0,0.06,0.002,0.0,0.054000000000000006,0.014000000000000002,0.028000000000000004,0.016,0.0,0.0,0.08,0.076,0.0
153,6.12,0.98,1,0.306,0.17600000000000002,0.027000000000000003,-0.259,-0.028999999999999998,0.008,0.0,0.0,0.036,0.0,0.05,0.0,0.0,0.026000000000000002,0.0,0.0,0.044,0.0,0.0,0.006,0.13,0.0
154,6.16,0.98,1,0.31,0.171,0.023,-0.258,-0.024,0.024,0.0,0.0,0.03,0.0,0.062,0.0,0.0,0.008,0.0,0.0,0.062,0.0,0.0,0.0,0.158,0.0
155,6.2,0.98,1,0.312,0.179,0.039,-0.266,-0.016,0.038,0.0,0.0,0.024,0.0,0.05600000000000001,0.0,0.0,0.014000000000000002,0.0,0.0,0.06999999999999999,0.0,0.0,0.0,0.176,0.0
156,6.24,0.98,1,0.316,0.192,0.057,-0.276,-0.01,0.036,0.0,0.0,0.008,0.0,0.066,0.0,0.0,0.016,0.0,0.0,0.068,0.0,0.0,0.0,0.18,0.0
157,6.28,0.98,1,0.321,0.198,0.066,-0.28,-0.008,0.032,0.0,0.0,0.008,0.0,0.076,0.0,0.0,0.02,0.0,0.0,0.074,0.0,0.0,0.0,0.16799999999999998,0.0
158,6.32,0.98,1,0.311,0.203,0.07200000000000001,-0.27899999999999997,-0.003,0.02,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.014000000000000002,0.0,0.0,0.08199999999999999,0.0,0.0,0.0,0.158,0.0
159,6.36,0.98,1,0.312,0.207,0.084,-0.28300000000000003,-0.001,0.012,0.0,0.0,0.0,0.0,0.092,0.0,0.0,0.024,0.018,0.0,0.08399999999999999,0.0,0.0,0.002,0.124,0.0
160,6.4,0.98,1,0.302,0.228,0.10800000000000001,-0.273,0.008,0.004,0.0,0.0,0.0,0.0,0.088,0.0,0.0,0.05,0.05600000000000001,0.0,0.074,0.0,0.0,0.002,0.076,0.0
161,6.44,0.98,1,0.3,0.235,0.125,-0.263,0.016,0.004,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.08,0.1,0.01,0.05,0.0,0.0,0.02,0.026000000000000002,0.0
162,6.48,0.98,1,0.289,0.23,0.11699999999999999,-0.257,0.017,0.004,0.0,0.0,0.0,0.0,0.122,0.012,0.0,0.11399999999999999,0.15,0.01,0.024,0.0,0.0,0.038,0.0,0.0
163,6.52,0.98,1,0.28800000000000003,0.228,0.109,-0.251,0.013999999999999999,0.0,0.0,0.0,0.0,0.0,0.124,0.02,0.0,0.13,0.176,0.01,0.008,0.0,0.0,0.068,0.0,0.002
164,6.56,0.98,1,0.287,0.22699999999999998,0.10099999999999999,-0.242,0.012,0.0,0.0,0.0,0.004,0.0,0.128,0.03,0.0,0.142,0.188,0.004,0.02,0.0,0.0,0.09,0.0,0.008
165,6.6,0.98,1,0.281,0.233,0.10800000000000001,-0.242,0.017,0.0,0.0,0.0,0.014000000000000002,0.0,0.132,0.026000000000000002,0.008,0.10400000000000001,0.13799999999999998,0.02,0.026000000000000002,0.0,0.0,0.096,0.014000000000000002,0.014000000000000002
166,6.64,0.98,1,0.28300000000000003,0.23199999999999998,0.109,-0.254,0.016,0.0,0.0,0.0,0.014000000000000002,0.0,0.13799999999999998,0.02,0.018,0.054000000000000006,0.10600000000000001,0.02,0.08,0.016,0.054000000000000006,0.064,0.096,0.014000000000000002
167,6.68,0.98,1,0.29100000000000004,0.225,0.07,-0.261,0.005,0.002,0.0,0.0,0.01,0.0,0.118,0.008,0.018,0.008,0.10200000000000001,0.016,0.13799999999999998,0.016,0.118,0.026000000000000002,0.172,0.016
168,6.72,0.98,1,0.28800000000000003,0.23,0.07400000000000001,-0.267,0.008,0.002,0.0,0.0,0.0,0.0,0.092,0.0,0.018,0.0,0.13799999999999998,0.0,0.194,0.016,0.172,0.0,0.22799999999999998,0.018
169,6.76,0.98,1,0.284,0.231,0.079,-0.256,0.012,0.002,0.0,0.0,0.0,0.0,0.08399999999999999,0.0,0.02,0.004,0.13799999999999998,0.0,0.194,0.0,0.16399999999999998,0.014000000000000002,0.196,0.018
170,6.8,0.98,1,0.28600000000000003,0.22399999999999998,0.087,-0.259,0.016,0.0,0.0,0.0,0.0,0.0,0.10400000000000001,0.0,0.02,0.018,0.132,0.012,0.16,0.0,0.128,0.028000000000000004,0.156,0.01
171,6.84,0.98,1,0.289,0.226,0.095,-0.263,0.018000000000000002,0.0,0.0,0.0,0.0,0.0,0.10800000000000001,0.0,0.012,0.038,0.118,0.026000000000000002,0.13,0.0,0.08199999999999999,0.064,0.122,0.004
172,6.88,0.98,1,0.293,0.24,0.114,-0.264,0.022000000000000002,0.0,0.0,0.0,0.0,0.0,0.11599999999999999,0.0,0.0,0.05,0.122,0.038,0.086,0.0,0.038,0.098,0.08399999999999999,0.004
173,6.92,0.98,1,0.293,0.244,0.133,-0.266,0.027000000000000003,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.052000000000000005,0.124,0.032,0.062,0.0,0.01,0.158,0.064,0.012
174,6.96,0.98,1,0.295,0.248,0.135,-0.26899999999999996,0.027000000000000003,0.0,0.0,0.0,0.0,0.0,0.094,0.0,0.0,0.054000000000000006,0.124,0.028000000000000004,0.044,0.0,0.0,0.186,0.062,0.012
175,7.0,0.98,1,0.295,0.248,0.14,-0.272,0.027999999999999997,0.0,0.0,0.0,0.0,0.0,0.10600000000000001,0.0,0.0,0.05600000000000001,0.11599999999999999,0.034,0.036,0.0,0.0,0.21600000000000003,0.1,0.018
176,7.04,0.98,1,0.295,0.252,0.146,-0.275,0.031,0.0,0.0,0.0,0.0,0.0,0.132,0.0,0.0,0.05600000000000001,0.06999999999999999,0.032,0.018,0.0,0.0,0.21200000000000002,0.128,0.016
177,7.08,0.98,1,0.306,0.237,0.114,-0.27699999999999997,0.023,0.0,0.0,0.0,0.0,0.0,0.142,0.0,0.0,0.05,0.03,0.046,0.008,0.0,0.0,0.198,0.148,0.02
178,7.12,0.98,1,0.314,0.22699999999999998,0.105,-0.28600000000000003,0.017,0.0,0.0,0.0,0.0,0.002,0.136,0.0,0.0,0.046,0.0,0.038,0.008,0.0,0.0,0.174,0.156,0.11200000000000002
179,7.16,0.98,1,0.317,0.292,0.107,-0.287,0.015,0.0,0.0,0.0,0.0,0.002,0.132,0.0,0.0,0.038,0.0,0.052000000000000005,0.008,0.0,0.0,0.162,0.182,0.248
180,7.2,0.98,1,0.317,0.318,0.099,-0.29600000000000004,0.004,0.0,0.0,0.0,0.0,0.016,0.13,0.004,0.0,0.03,0.0,0.036,0.0,0.0,0.0,0.186,0.21600000000000003,0.32799999999999996
181,7.24,0.98,1,0.327,0.278,0.107,-0.297,0.001,0.0,0.0,0.0,0.0,0.024,0.13799999999999998,0.006,0.0,0.022,0.0,0.024,0.0,0.0,0.0,0.202,0.248,0.294
182,7.28,0.98,1,0.327,0.251,0.08800000000000001,-0.29600000000000004,-0.01,0.014000000000000002,0.0,0.0,0.0,0.026000000000000002,0.13999999999999999,0.006,0.0,0.018,0.0,0.01,0.0,0.0,0.0,0.176,0.268,0.194
183,7.32,0.98,1,0.331,0.242,0.066,-0.303,-0.022000000000000002,0.022,0.0,0.0,0.0,0.012,0.144,0.002,0.0,0.016,0.0,0.004,0.0,0.0,0.0,0.128,0.266,0.148
184,7.36,0.98,1,0.322,0.24,0.057,-0.298,-0.027000000000000003,0.026000000000000002,0.0,0.0,0.0,0.004,0.132,0.0,0.0,0.01,0.026000000000000002,0.004,0.078,0.022,0.04,0.05600000000000001,0.284,0.11000000000000001
185,7.4,0.98,1,0.315,0.213,0.012,-0.28300000000000003,-0.043,0.012,0.0,0.0,0.0,0.0,0.134,0.0,0.0,0.004,0.078,0.0,0.16999999999999998,0.05,0.096,0.024,0.282,0.1
186,7.44,0.98,1,0.31,0.20600000000000002,0.008,-0.28,-0.047,0.004,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.144,0.0,0.256,0.066,0.148,0.0,0.274,0.092
187,7.48,0.98,1,0.299,0.214,0.012,-0.275,-0.046,0.002,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.19,0.0,0.25,0.052000000000000005,0.154,0.0,0.22200000000000003,0.098
188,7.52,0.98,1,0.292,0.221,0.021,-0.268,-0.039,0.0,0.0,0.0,0.0,0.0,0.086,0.0,0.0,0.006,0.186,0.0,0.22000000000000003,0.024,0.13799999999999998,0.0,0.196,0.10400000000000001
189,7.56,0.98,1,0.301,0.223,0.037000000000000005,-0.268,-0.026000000000000002,0.004,0.0,0.0,0.0,0.0,0.088,0.0,0.0,0.012,0.126,0.0,0.18,0.006,0.118,0.0,0.136,0.10400000000000001
190,7.6,0.98,1,0.297,0.23,0.047,-0.26,-0.006999999999999999,0.008,0.0,0.0,0.0,0.0,0.11200000000000002,0.0,0.0,0.016,0.054000000000000006,0.0,0.13999999999999999,0.0,0.1,0.0,0.12,0.098
191,7.64,0.98,1,0.292,0.24600000000000002,0.07200000000000001,-0.254,0.013000000000000001,0.008,0.0,0.0,0.0,0.0,0.136,0.0,0.0,0.014000000000000002,0.06,0.0,0.174,0.01,0.126,0.0,0.124,0.10200000000000001
192,7.68,0.98,1,0.284,0.258,0.085,-0.23800000000000002,0.032,0.004,0.0,0.0,0.0,0.0,0.182,0.0,0.0,0.008,0.132,0.0,0.22599999999999998,0.012,0.176,0.0,0.178,0.1
193,7.72,0.98,1,0.28600000000000003,0.257,0.085,-0.23199999999999998,0.046,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.002,0.024,0.2,0.0,0.3,0.02,0.21800000000000003,0.0,0.20800000000000002,0.10800000000000001
194,7.76,0.98,1,0.28300000000000003,0.256,0.08800000000000001,-0.233,0.062,0.0,0.0,0.0,0.0,0.0,0.156,0.0,0.014000000000000002,0.04,0.176,0.0,0.29,0.01,0.194,0.0,0.198,0.096
195,7.8,0.98,1,0.28300000000000003,0.249,0.081,-0.23,0.07400000000000001,0.0,0.0,0.0,0.0,0.0,0.144,0.0,0.014000000000000002,0.068,0.132,0.0,0.242,0.008,0.132,0.006,0.16599999999999998,0.08
196,7.84,0.98,1,0.276,0.23199999999999998,0.07,-0.231,0.081,0.0,0.0,0.0,0.0,0.0,0.186,0.0,0.014000000000000002,0.074,0.10200000000000001,0.0,0.172,0.0,0.09,0.024,0.148,0.05600000000000001
197,7.88,0.98,1,0.27899999999999997,0.22899999999999998,0.068,-0.23800000000000002,0.084,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.014000000000000002,0.088,0.11599999999999999,0.0,0.126,0.0,0.074,0.048,0.134,0.046
198,7.92,0.98,1,0.271,0.231,0.07200000000000001,-0.244,0.087,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.012,0.10200000000000001,0.146,0.0,0.126,0.0,0.08,0.076,0.132,0.048
199,7.96,0.98,1,0.281,0.24,0.08800000000000001,-0.244,0.09300000000000001,0.006,0.0,0.0,0.0,0.0,0.21000000000000002,0.0,0.01,0.11000000000000001,0.16599999999999998,0.0,0.142,0.0,0.1,0.057999999999999996,0.094,0.048
200,8.0,0.98,1,0.275,0.226,0.084,-0.247,0.092,0.006,0.0,0.0,0.0,0.0,0.242,0.0,0.0,0.11399999999999999,0.196,0.0,0.16799999999999998,0.012,0.12,0.034,0.054000000000000006,0.038
201,8.04,0.98,1,0.276,0.237,0.1,-0.251,0.098,0.006,0.0,0.0,0.0,0.0,0.238,0.0,0.0,0.124,0.186,0.014000000000000002,0.174,0.012,0.118,0.022,0.014000000000000002,0.028000000000000004
202,8.08,0.98,1,0.27699999999999997,0.257,0.13,-0.252,0.10800000000000001,0.0,0.0,0.0,0.0,0.014000000000000002,0.21600000000000003,0.0,0.012,0.13999999999999999,0.154,0.038,0.148,0.012,0.08,0.052000000000000005,0.024,0.016
203,8.12,0.98,1,0.271,0.252,0.132,-0.249,0.10800000000000001,0.0,0.0,0.0,0.0,0.022,0.18,0.0,0.026000000000000002,0.152,0.148,0.052000000000000005,0.08399999999999999,0.0,0.05600000000000001,0.062,0.046,0.008
204,8.16,0.98,1,0.281,0.253,0.14300000000000002,-0.248,0.109,0.0,0.0,0.0,0.0,0.03,0.176,0.0,0.036,0.16999999999999998,0.186,0.048,0.028000000000000004,0.0,0.038,0.088,0.05,0.002
205,8.2,0.98,1,0.281,0.27,0.185,-0.249,0.11900000000000001,0.0,0.0,0.0,0.0,0.022,0.15,0.0,0.04,0.188,0.246,0.046,0.0,0.008,0.044,0.08399999999999999,0.028000000000000004,0.0
206,8.24,0.98,1,0.27899999999999997,0.262,0.179,-0.244,0.11599999999999999,0.0,0.0,0.0,0.0,0.022,0.152,0.0,0.041999999999999996,0.20400000000000001,0.27,0.041999999999999996,0.0,0.008,0.04,0.10400000000000001,0.004,0.0
207,8.28,0.98,1,0.282,0.27899999999999997,0.18899999999999997,-0.24600000000000002,0.11800000000000001,0.0,0.0,0.0,0.0,0.02,0.146,0.0,0.04,0.20600000000000002,0.274,0.04,0.0,0.018,0.046,0.098,0.02,0.0
208,8.32,0.98,1,0.28300000000000003,0.285,0.204,-0.25,0.124,0.0,0.0,0.0,0.0,0.014000000000000002,0.16399999999999998,0.0,0.032,0.20800000000000002,0.292,0.02,0.0,0.032,0.052000000000000005,0.10200000000000001,0.024,0.0
209,8.36,0.98,1,0.289,0.293,0.22399999999999998,-0.252,0.128,0.002,0.0,0.0,0.0,0.01,0.16999999999999998,0.0,0.024,0.21000000000000002,0.282,0.02,0.0,0.05600000000000001,0.044,0.118,0.024,0.0
210,8.4,0.98,1,0.292,0.313,0.259,-0.256,0.135,0.002,0.0,0.0,0.0,0.008,0.152,0.0,0.038,0.198,0.256,0.014000000000000002,0.028000000000000004,0.072,0.062,0.078,0.04,0.0
211,8.44,0.98,1,0.29,0.294,0.22699999999999998,-0.253,0.127,0.002,0.0,0.0,0.0,0.014000000000000002,0.128,0.0,0.064,0.18,0.22599999999999998,0.016,0.046,0.088,0.06,0.10400000000000001,0.092,0.0
212,8.48,0.98,1,0.294,0.308,0.259,-0.254,0.134,0.0,0.0,0.0,0.0,0.01,0.10200000000000001,0.0,0.076,0.16399999999999998,0.202,0.004,0.06,0.10200000000000001,0.06999999999999999,0.076,0.13799999999999998,0.0
213,8.52,0.98,1,0.301,0.317,0.281,-0.254,0.136,0.0,0.0,0.0,0.0,0.006,0.10600000000000001,0.0,0.078,0.162,0.192,0.002,0.038,0.11200000000000002,0.062,0.086,0.12,0.0
214,8.56,0.98,1,0.309,0.311,0.28,-0.259,0.133,0.0,0.0,0.0,0.0,0.0,0.078,0.0,0.06,0.16999999999999998,0.186,0.02,0.02,0.11000000000000001,0.04,0.08,0.064,0.0
215,8.6,0.98,1,0.308,0.325,0.321,-0.26,0.14,0.0,0.0,0.0,0.0,0.0,0.066,0.0,0.046,0.16999999999999998,0.178,0.05600000000000001,0.018,0.11599999999999999,0.022,0.098,0.018,0.0
216,8.64,0.98,1,0.29600000000000004,0.322,0.316,-0.259,0.136,0.0,0.0,0.0,0.0,0.0,0.076,0.0,0.03,0.16399999999999998,0.172,0.08399999999999999,0.028000000000000004,0.10600000000000001,0.0,0.13,0.0,0.0
217,8.68,0.98,1,0.299,0.321,0.318,-0.26,0.134,0.0,0.0,0.0,0.0,0.0,0.08199999999999999,0.0,0.03,0.15,0.144,0.088,0.028000000000000004,0.10600000000000001,0.0,0.146,0.0,0.0
218,8.72,0.98,1,0.3,0.32299999999999995,0.322,-0.258,0.135,0.0,0.0,0.0,0.0,0.0,0.098,0.0,0.034,0.132,0.11399999999999999,0.064,0.018,0.074,0.0,0.13799999999999998,0.0,0.0
219,8.76,0.98,1,0.298,0.305,0.276,-0.257,0.12300000000000001,0.0,0.0,0.0,0.0,0.0,0.068,0.0,0.044,0.12,0.08,0.036,0.006,0.072,0.006,0.10800000000000001,0.002,0.0
220,8.8,0.98,1,0.297,0.293,0.261,-0.261,0.11800000000000001,0.0,0.0,0.0,0.0,0.0,0.068,0.0,0.041999999999999996,0.10400000000000001,0.044,0.018,0.006,0.052000000000000005,0.01,0.048,0.008,0.0
221,8.84,0.98,1,0.298,0.29100000000000004,0.254,-0.262,0.11599999999999999,0.0,0.0,0.0,0.0,0.0,0.052000000000000005,0.0,0.04,0.09,0.024,0.018,0.006,0.041999999999999996,0.014000000000000002,0.034,0.014000000000000002,0.0
222,8.88,0.98,1,0.294,0.287,0.245,-0.259,0.113,0.0,0.0,0.0,0.0,0.0,0.038,0.0,0.04,0.068,0.006,0.018,0.01,0.018,0.012,0.028000000000000004,0.041999999999999996,0.0
